AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,Year,Month,Day
10.85,0.0,-2.0,0.0,33.0,15.5,25.5,10.7,29.855,1.5,29.145,606.0,1707.0,49.5,58.0,40.5,42.0,2011,10,17
7.85,0.0,-3.0,0.0,37.5,17.5,18.5,5.85,29.83,1.5,29.12,607.0,1706.0,47.5,54.0,40.5,43.0,2011,10,18
18.95,0.0,-4.0,0.0,40.5,18.0,18.5,18.35,29.68,1.5,28.95,608.0,1704.0,47.0,49.0,44.0,44.0,2011,10,19
15.5,0.0,-5.0,0.0,37.5,20.5,31.5,15.1,29.69,1.5,29.025,610.0,1703.0,44.5,46.5,42.5,42.0,2011,10,20
5.55,0.0,-3.0,0.0,34.0,18.5,28.5,4.45,30.035,1.5,29.355,611.0,1701.0,46.5,54.5,37.5,41.0,2011,10,21
3.8,0.0,0.0,0.0,37.0,14.0,22.0,3.45,30.025,1.5,29.315,612.0,1660.0,51.0,66.0,36.0,44.5,2011,10,22
6.9,0.0,4.0,0.0,41.5,11.5,22.5,6.0,29.935,1.5,29.22,613.0,1658.0,53.5,67.5,39.5,48.5,2011,10,23
7.2,0.0,5.0,0.0,39.0,11.0,27.5,5.35,30.05,1.5,29.375,614.0,1657.0,54.0,63.0,45.0,46.5,2011,10,24
11.35,0.0,12.0,0.0,45.5,4.0,19.0,8.3,29.865,1.5,29.15,616.0,1656.0,61.0,74.0,47.0,53.0,2011,10,25
13.4,0.0,2.0,0.0,42.0,14.5,36.0,13.15,29.905,1.5,29.215,617.0,1654.0,50.5,53.5,47.0,46.0,2011,10,26
6.35,0.0,-2.0,0.0,37.5,19.5,18.0,3.55,30.045,1.5,29.37,618.0,1653.0,45.5,52.0,38.5,42.0,2011,10,27
5.65,0.0,-2.0,0.0,32.5,20.0,21.5,5.05,30.11,1.5,29.395,619.0,1651.0,45.0,54.5,35.5,40.0,2011,10,28
5.0,0.0,-2.0,0.0,29.5,20.0,27.0,4.2,30.075,1.5,29.37,620.0,1650.0,45.0,54.5,35.0,38.0,2011,10,29
11.15,0.0,-1.0,0.0,35.0,19.0,19.0,10.6,30.025,1.5,29.305,622.0,1649.0,46.0,57.0,35.0,41.5,2011,10,30
4.95,0.0,-1.0,0.0,35.5,19.5,24.5,4.15,30.07,1.5,29.375,623.0,1647.0,45.5,53.0,37.5,40.5,2011,10,31
7.0,0.0,4.0,0.0,52.5,7.5,12.0,5.85,29.92,1.5,29.21,448.0,1849.0,57.5,64.5,50.5,55.5,2012,5,1
9.85,4.0,15.0,0.0,60.0,0.0,20.5,7.8,29.835,1.5,29.155,447.0,1850.0,69.0,79.0,59.0,64.0,2012,5,2
12.65,12.0,22.0,0.0,64.5,0.0,21.0,11.8,29.86,1.5,29.195,446.0,1851.0,77.0,86.0,67.5,69.0,2012,5,3
9.6,0.0,10.0,0.0,55.0,2.0,3.5,6.0,29.935,1.5,29.255,444.0,1852.0,63.0,72.5,53.0,58.0,2012,5,4
8.0,0.0,1.0,0.0,53.0,8.0,3.0,7.7,30.005,1.5,29.315,443.0,1853.0,57.0,61.5,52.5,55.0,2012,5,5
7.85,0.0,6.0,0.0,53.5,2.5,6.0,4.2,29.93,1.5,29.245,442.0,1855.0,62.5,71.5,52.5,56.5,2012,5,6
5.25,0.0,3.0,0.0,55.5,7.0,19.5,1.85,29.865,1.5,29.175,441.0,1856.0,58.0,62.5,53.0,57.0,2012,5,7
8.9,0.0,5.0,0.0,45.0,4.0,27.5,8.35,29.855,1.5,29.165,439.0,1857.0,61.0,70.0,51.5,53.0,2012,5,8
7.7,0.0,-2.0,0.0,43.0,11.5,18.5,4.05,29.915,1.5,29.23,438.0,1858.0,53.5,60.0,46.5,48.5,2012,5,9
6.7,0.0,1.0,0.0,33.5,9.0,4.5,3.0,30.0,1.5,29.32,437.0,1859.0,56.0,66.0,45.5,46.0,2012,5,10
9.65,0.0,4.0,0.0,39.0,3.0,20.0,9.3,30.08,1.5,29.4,436.0,1860.0,62.0,78.0,45.5,52.0,2012,5,11
9.05,0.0,4.0,0.0,43.5,5.0,2.5,5.55,30.215,1.5,29.54,435.0,1901.0,60.0,68.0,52.0,51.0,2012,5,12
8.45,0.0,3.0,0.0,32.0,4.0,3.0,7.9,30.18,1.5,29.48,434.0,1902.0,61.0,70.5,51.5,48.0,2012,5,13
4.85,0.0,5.0,0.0,36.0,2.5,16.5,2.15,30.05,1.5,29.345,433.0,1903.0,62.5,80.0,44.5,51.0,2012,5,14
12.2,6.0,14.0,0.0,44.5,0.0,24.5,8.0,29.9,1.5,29.21,432.0,1904.0,71.0,85.0,56.5,56.5,2012,5,15
11.55,0.0,-1.0,0.0,33.0,7.0,4.5,10.6,30.085,1.5,29.41,431.0,1905.0,58.0,64.0,51.0,46.0,2012,5,16
5.95,0.0,1.0,0.0,39.5,5.0,11.0,5.3,30.1,1.5,29.41,430.0,1906.0,60.0,72.5,47.0,50.5,2012,5,17
8.8,5.0,9.0,0.0,39.5,0.0,15.5,8.05,30.02,1.5,29.325,429.0,1907.0,70.0,85.0,55.0,54.0,2012,5,18
8.85,12.0,16.0,0.0,52.5,0.0,16.5,7.75,29.995,1.5,29.32,428.0,1908.0,77.0,91.5,61.5,62.0,2012,5,19
11.25,14.0,18.0,0.0,57.0,0.0,21.5,8.8,29.975,1.5,29.31,427.0,1909.0,79.0,92.5,65.0,65.0,2012,5,20
13.1,0.0,0.0,0.0,44.0,4.5,18.5,12.05,30.105,1.5,29.415,426.0,1910.0,60.5,66.0,54.0,52.0,2012,5,21
7.55,0.0,0.0,0.0,41.5,5.0,4.5,6.0,30.015,1.5,29.31,425.0,1911.0,60.0,69.5,49.5,51.0,2012,5,22
6.75,0.5,4.0,0.0,41.5,0.0,16.0,6.25,29.84,1.5,29.13,425.0,1912.0,65.5,82.0,48.0,54.0,2012,5,23
16.45,13.0,15.0,0.0,52.5,0.0,18.0,16.3,29.685,1.5,29.005,424.0,1913.0,78.0,90.0,65.5,63.0,2012,5,24
10.4,9.0,12.0,0.0,49.0,0.0,4.0,3.85,29.97,1.5,29.335,423.0,1914.0,74.0,81.5,66.0,59.0,2012,5,25
11.25,8.0,11.0,0.0,54.0,0.0,7.0,10.0,30.06,1.5,29.39,422.0,1915.0,73.0,84.0,61.5,61.5,2012,5,26
10.4,19.5,22.0,0.0,58.5,0.0,18.0,9.05,29.89,1.5,29.195,422.0,1916.0,84.5,97.0,71.5,68.0,2012,5,27
14.45,20.0,23.0,0.0,60.0,0.0,22.0,13.8,29.745,1.5,29.065,421.0,1916.0,85.0,94.5,75.5,68.5,2012,5,28
11.85,9.0,9.0,0.0,45.5,0.0,28.0,10.65,29.8,1.5,29.13,421.0,1917.0,74.0,85.0,62.5,59.0,2012,5,29
10.0,0.0,-2.0,0.0,46.0,3.5,36.0,5.65,29.905,1.5,29.25,420.0,1918.0,61.5,69.5,53.0,53.0,2012,5,30
12.0,0.0,-13.0,0.0,45.0,13.5,3.5,11.35,29.945,1.5,29.225,420.0,1919.0,51.5,54.5,48.0,48.0,2012,5,31
10.35,0.0,-7.0,0.0,43.5,8.0,36.0,8.15,29.795,1.5,29.095,419.0,1920.0,57.0,64.5,49.0,49.0,2012,6,1
11.5,0.0,-1.0,0.0,46.5,2.5,25.5,11.15,29.75,1.5,29.065,419.0,1920.0,62.5,75.0,49.0,55.0,2012,6,2
9.6,3.5,5.0,0.0,48.0,0.0,27.5,9.05,29.805,1.5,29.13,418.0,1921.0,68.5,80.5,56.5,58.0,2012,6,3
8.65,2.0,3.0,0.0,47.0,0.0,3.0,7.7,29.88,1.5,29.21,418.0,1922.0,67.0,74.5,59.0,56.0,2012,6,4
9.65,0.0,-1.0,0.0,49.0,1.5,3.5,9.25,29.995,1.5,29.32,417.0,1923.0,63.5,69.5,57.0,56.0,2012,6,5
6.25,0.0,-2.0,0.0,46.5,0.5,3.5,5.95,30.065,1.5,29.385,417.0,1923.0,64.5,75.0,54.0,55.5,2012,6,6
5.25,2.0,2.0,0.0,44.5,0.0,9.5,2.75,30.09,1.5,29.405,417.0,1924.0,67.0,80.0,54.0,56.0,2012,6,7
7.45,7.0,5.0,0.0,48.5,0.0,24.0,6.9,29.99,1.5,29.295,417.0,1925.0,72.0,87.5,56.5,60.0,2012,6,8
10.25,13.0,12.0,0.0,50.0,0.0,22.0,9.35,29.895,1.5,29.21,416.0,1925.0,78.0,89.5,65.5,62.0,2012,6,9
11.55,16.0,13.0,0.0,55.5,0.0,18.5,11.15,29.895,1.5,29.23,416.0,1926.0,81.0,92.5,69.0,65.5,2012,6,10
11.1,15.5,13.0,0.0,62.5,0.0,22.5,9.15,29.815,1.5,29.15,416.0,1926.0,80.5,90.0,71.0,68.5,2012,6,11
10.7,4.5,1.0,0.0,46.5,0.0,33.5,6.5,30.02,1.5,29.365,416.0,1927.0,69.5,77.5,60.5,57.0,2012,6,12
7.95,0.0,-5.0,0.0,45.0,1.5,8.0,7.75,30.145,1.5,29.46,416.0,1927.0,63.5,71.5,55.5,55.0,2012,6,13
8.7,7.5,4.0,0.0,48.0,0.0,12.5,7.6,30.075,1.5,29.375,416.0,1928.0,72.5,86.5,58.0,59.0,2012,6,14
9.15,13.5,9.0,0.0,48.5,0.0,15.5,7.8,30.035,1.5,29.36,416.0,1928.0,78.5,93.5,63.0,61.5,2012,6,15
12.0,17.0,13.0,0.0,60.0,0.0,19.5,10.95,29.945,1.5,29.26,416.0,1929.0,82.0,94.0,69.0,68.0,2012,6,16
7.45,12.5,9.0,0.0,59.0,0.0,23.0,5.5,29.845,1.5,29.16,416.0,1929.0,77.5,86.0,68.5,66.0,2012,6,17
17.25,17.0,12.0,0.0,65.0,0.0,21.0,16.85,29.725,1.5,29.065,416.0,1929.0,82.0,93.0,70.5,71.0,2012,6,18
14.7,21.0,17.0,0.0,65.0,0.0,20.5,14.25,29.885,1.5,29.245,416.0,1930.0,86.0,94.5,76.5,71.5,2012,6,19
15.2,20.5,16.0,0.0,62.0,0.0,20.5,15.0,29.925,1.5,29.255,416.0,1930.0,85.5,94.0,76.5,70.5,2012,6,20
9.6,12.5,8.0,0.0,59.5,0.0,26.5,7.35,29.9,1.5,29.235,416.0,1930.0,77.5,84.0,70.0,66.5,2012,6,21
6.0,9.5,6.0,0.0,52.0,0.0,19.5,2.15,29.96,1.5,29.29,417.0,1931.0,74.5,85.0,63.5,62.0,2012,6,22
5.25,10.0,5.0,0.0,55.0,0.0,8.0,3.1,29.99,1.5,29.31,417.0,1931.0,75.0,86.5,62.5,63.5,2012,6,23
7.6,15.5,9.0,0.0,57.5,0.0,3.5,2.4,29.945,1.5,29.27,417.0,1931.0,80.5,93.0,67.5,65.5,2012,6,24
14.85,3.5,-3.0,0.0,48.5,0.0,3.5,14.5,30.05,1.5,29.375,417.0,1931.0,68.5,75.0,61.5,58.0,2012,6,25
5.8,6.0,-1.0,0.0,50.5,0.0,9.0,4.55,29.995,1.5,29.3,418.0,1931.0,71.0,82.0,59.5,59.5,2012,6,26
12.0,11.0,4.0,0.0,51.0,0.0,20.0,11.7,29.865,1.5,29.17,418.0,1931.0,76.0,91.0,60.5,63.0,2012,6,27
9.8,23.5,17.0,0.0,68.5,0.0,25.5,7.4,29.77,1.5,29.11,419.0,1931.0,88.5,100.5,76.5,74.0,2012,6,28
7.6,14.0,8.0,0.0,61.5,0.0,19.5,2.1,29.825,1.5,29.185,419.0,1931.0,79.0,88.0,69.5,68.0,2012,6,29
7.0,15.5,9.0,0.0,67.5,0.0,23.5,6.45,29.81,1.5,29.14,419.0,1931.0,80.5,90.5,69.5,72.0,2012,6,30
5.5,14.0,8.0,0.0,67.5,0.0,22.5,2.95,29.915,1.5,29.26,420.0,1931.0,79.0,90.5,67.0,71.5,2012,7,1
5.75,20.5,13.0,0.0,69.0,0.0,23.0,5.1,29.92,1.5,29.245,420.0,1931.0,85.5,97.5,72.5,74.0,2012,7,2
10.0,21.5,15.0,0.0,67.0,0.0,24.0,9.55,29.84,1.5,29.165,421.0,1931.0,86.5,95.5,77.0,73.5,2012,7,3
9.25,26.0,19.0,0.0,68.0,0.0,25.0,8.8,29.84,1.5,29.18,422.0,1930.0,91.0,101.5,79.5,75.0,2012,7,4
7.25,26.0,19.0,0.0,68.5,0.0,25.0,4.8,29.875,1.5,29.225,422.0,1930.0,91.0,102.5,79.0,75.0,2012,7,5
7.1,28.5,21.0,0.0,71.0,0.0,27.5,5.7,29.905,1.5,29.24,423.0,1930.0,93.5,103.5,82.5,77.0,2012,7,6
11.35,21.0,14.0,0.0,67.5,0.0,1.5,7.75,29.945,1.5,29.29,423.0,1930.0,86.0,98.0,73.5,72.5,2012,7,7
12.3,13.5,4.0,0.0,56.0,0.0,3.0,12.0,30.025,1.5,29.365,424.0,1929.0,78.5,85.0,71.0,65.0,2012,7,8
6.85,13.5,6.0,0.0,58.0,0.0,5.5,4.8,30.02,1.5,29.355,425.0,1929.0,78.5,89.5,67.0,65.5,2012,7,9
10.6,11.0,2.0,0.0,55.5,0.0,4.0,10.35,30.085,1.5,29.415,425.0,1929.0,76.0,82.5,69.0,64.0,2012,7,10
8.45,12.0,3.0,0.0,57.0,0.0,8.5,6.55,30.09,1.5,29.415,426.0,1928.0,77.0,86.5,66.5,65.0,2012,7,11
8.7,15.0,6.0,0.0,53.5,0.0,11.0,7.25,30.05,1.5,29.38,427.0,1928.0,80.0,90.5,68.5,64.5,2012,7,12
6.4,17.5,9.0,0.0,63.0,0.0,14.0,3.3,30.02,1.5,29.34,428.0,1927.0,82.5,93.0,71.5,69.0,2012,7,13
5.65,15.0,7.0,0.0,65.5,0.0,23.5,1.55,30.01,1.5,29.33,428.0,1927.0,80.0,89.5,70.5,70.0,2012,7,14
7.1,18.0,9.0,0.0,66.0,0.0,24.0,2.15,30.0,1.5,29.32,429.0,1926.0,83.0,95.0,70.5,71.5,2012,7,15
8.4,21.5,11.0,0.0,65.5,0.0,23.5,7.85,29.9,1.5,29.22,430.0,1925.0,86.5,97.5,74.5,72.5,2012,7,16
9.6,24.5,15.0,0.0,66.5,0.0,25.5,8.75,29.815,1.5,29.155,431.0,1925.0,89.5,99.0,79.5,74.0,2012,7,17
8.75,17.0,9.0,0.0,71.0,0.0,4.0,5.65,29.875,1.5,29.21,432.0,1924.0,82.0,92.5,71.5,74.0,2012,7,18
10.25,12.5,3.0,0.0,70.0,0.0,4.5,4.6,29.885,1.5,29.22,433.0,1923.0,77.5,84.0,70.5,72.0,2012,7,19
10.6,10.5,1.0,0.0,60.0,0.0,4.0,9.95,30.03,1.5,29.365,433.0,1923.0,75.5,81.5,68.5,65.5,2012,7,20
4.6,12.5,2.0,0.0,63.0,0.0,25.0,3.85,30.04,1.5,29.365,434.0,1922.0,77.5,88.0,67.0,69.0,2012,7,21
6.45,16.0,5.0,0.0,65.5,0.0,20.5,5.9,30.03,1.5,29.345,435.0,1921.0,81.0,89.5,71.5,70.5,2012,7,22
10.65,24.5,15.0,0.0,67.5,0.0,24.0,9.9,29.9,1.5,29.23,436.0,1920.0,89.5,97.5,81.0,74.0,2012,7,23
7.6,13.5,3.0,0.0,65.5,0.0,4.5,6.1,29.93,1.5,29.275,437.0,1919.0,78.5,86.0,70.0,70.5,2012,7,24
12.1,21.5,11.0,0.0,67.0,0.0,20.0,9.3,29.72,1.5,29.02,438.0,1918.0,86.5,100.0,72.0,73.0,2012,7,25
8.95,15.0,5.0,0.0,69.0,0.0,24.5,6.2,29.69,1.5,29.03,439.0,1918.0,80.0,89.0,70.5,72.5,2012,7,26
8.75,12.5,2.0,0.0,64.0,0.0,32.5,5.05,29.83,1.5,29.195,440.0,1917.0,77.5,86.5,68.0,68.5,2012,7,27
8.35,11.0,1.0,0.0,60.0,0.0,5.5,6.65,30.06,1.5,29.405,441.0,1916.0,76.0,82.5,69.0,66.0,2012,7,28
5.8,11.0,0.0,0.0,58.5,0.0,14.5,4.5,30.02,1.5,29.335,442.0,1915.0,76.0,86.5,65.5,66.0,2012,7,29
7.2,17.5,7.0,0.0,61.5,0.0,20.5,6.0,29.9,1.5,29.215,443.0,1914.0,82.5,92.5,71.5,69.0,2012,7,30
7.5,13.0,3.0,0.0,65.0,0.0,5.0,4.1,29.9,1.5,29.235,444.0,1913.0,78.0,85.5,69.5,69.5,2012,7,31
4.2,14.5,6.0,0.0,63.5,0.0,15.5,2.65,29.9,1.5,29.215,445.0,1911.0,79.5,89.5,69.5,69.0,2012,8,1
6.65,16.0,7.0,0.0,62.0,0.0,12.5,2.4,29.84,1.5,29.16,446.0,1910.0,81.0,93.0,68.5,69.0,2012,8,2
6.1,18.5,10.0,0.0,66.0,0.0,8.5,4.8,29.85,1.5,29.185,447.0,1909.0,83.5,94.5,72.5,72.0,2012,8,3
6.45,18.0,9.0,0.0,68.5,0.0,19.5,4.3,29.84,1.5,29.18,448.0,1908.0,83.0,94.0,71.5,72.0,2012,8,4
8.7,11.5,2.0,0.0,59.0,0.0,30.5,6.4,30.03,1.5,29.38,449.0,1907.0,76.5,84.5,68.0,66.0,2012,8,5
4.45,10.5,1.0,0.0,56.0,0.0,23.5,3.15,30.06,1.5,29.38,450.0,1906.0,75.5,85.5,64.5,64.0,2012,8,6
7.8,14.0,4.0,0.0,59.5,0.0,25.0,6.5,29.93,1.5,29.24,451.0,1904.0,79.0,93.0,64.5,67.5,2012,8,7
8.6,14.0,5.0,0.0,62.0,0.0,5.5,8.2,29.945,1.5,29.265,452.0,1903.0,79.0,84.0,73.5,68.0,2012,8,8
9.4,5.5,-4.0,0.0,62.5,0.0,4.0,7.15,29.865,1.5,29.185,453.0,1902.0,70.5,76.0,64.5,65.5,2012,8,9
14.3,4.0,-4.0,0.0,55.0,0.0,35.5,13.4,29.895,1.5,29.22,454.0,1900.0,69.0,76.0,61.5,60.5,2012,8,10
8.25,3.0,-6.0,0.0,52.5,0.0,35.0,6.15,29.96,1.5,29.285,455.0,1859.0,68.0,78.5,57.0,59.0,2012,8,11
4.25,2.5,-7.0,0.0,53.5,0.0,22.0,3.55,29.985,1.5,29.3,456.0,1858.0,67.5,76.5,58.0,60.5,2012,8,12
2.75,1.5,-8.0,0.0,61.0,0.0,9.0,0.5,29.955,1.5,29.265,457.0,1856.0,66.5,70.5,61.5,63.0,2012,8,13
4.55,5.5,-2.0,0.0,60.0,0.0,8.5,0.7,29.91,1.5,29.23,458.0,1855.0,70.5,83.0,57.5,64.0,2012,8,14
6.3,11.0,3.0,0.0,59.5,0.0,22.5,5.45,29.9,1.5,29.22,459.0,1854.0,76.0,85.5,66.0,66.0,2012,8,15
10.1,4.5,-3.0,0.0,61.0,0.0,23.5,7.15,29.835,1.5,29.165,500.0,1852.0,69.5,76.0,63.0,65.0,2012,8,16
6.9,2.5,-5.0,0.0,51.5,0.0,33.5,4.1,29.975,1.5,29.3,501.0,1851.0,67.5,76.5,58.5,58.5,2012,8,17
4.75,1.5,-7.0,0.0,49.0,0.0,14.5,2.9,29.975,1.5,29.285,502.0,1849.0,66.5,77.5,55.0,57.5,2012,8,18
3.9,5.0,-1.0,0.0,49.5,0.0,9.0,1.7,29.93,1.5,29.25,503.0,1848.0,70.0,79.0,60.5,58.5,2012,8,19
5.1,2.0,-5.0,0.0,55.0,0.0,6.5,2.9,29.955,1.5,29.28,504.0,1846.0,67.0,75.0,59.0,60.0,2012,8,20
4.6,2.5,-5.0,0.0,50.5,0.0,11.0,2.35,30.055,1.5,29.38,505.0,1845.0,67.5,79.0,55.5,58.5,2012,8,21
5.8,5.0,-1.0,0.0,51.5,0.0,19.0,5.1,30.07,1.5,29.37,506.0,1843.0,74.0,84.5,63.0,60.5,2012,8,22
7.7,14.0,7.0,0.0,55.0,0.0,18.0,7.3,30.035,1.5,29.36,508.0,1842.0,79.0,91.5,66.5,64.0,2012,8,23
8.35,15.5,8.0,0.0,56.5,0.0,18.5,7.6,29.985,1.5,29.31,509.0,1840.0,80.5,93.5,67.5,66.0,2012,8,24
8.05,16.5,10.0,0.0,56.5,0.0,18.5,7.45,30.0,1.5,29.325,510.0,1839.0,81.5,93.5,68.5,66.0,2012,8,25
7.3,9.0,3.0,0.0,66.0,0.0,18.0,5.1,30.0,1.5,29.32,511.0,1837.0,74.0,80.0,67.0,68.0,2012,8,26
6.0,13.0,7.0,0.0,61.5,0.0,2.5,3.8,30.02,1.5,29.355,512.0,1835.0,78.0,88.0,67.5,67.0,2012,8,27
5.45,10.0,5.0,0.0,60.5,0.0,7.0,3.85,30.07,1.5,29.395,513.0,1834.0,75.0,85.5,64.0,65.5,2012,8,28
5.55,11.0,5.0,0.0,58.5,0.0,12.0,4.9,30.04,1.5,29.36,514.0,1832.0,76.0,84.0,67.5,65.0,2012,8,29
10.0,13.5,7.0,0.0,58.0,0.0,20.0,9.55,29.985,1.5,29.31,515.0,1831.0,78.5,90.5,66.5,66.0,2012,8,30
10.25,17.5,13.0,0.0,64.0,0.0,23.5,5.65,30.01,1.5,29.35,516.0,1829.0,82.5,92.5,71.5,70.0,2012,8,31
11.15,9.5,5.0,0.0,67.0,0.0,5.5,11.05,29.995,1.5,29.315,517.0,1827.0,74.5,76.5,72.0,70.0,2012,9,1
11.4,13.0,10.0,0.0,69.0,0.0,6.0,10.9,29.895,1.5,29.21,518.0,1826.0,78.0,81.5,74.0,71.5,2012,9,2
5.15,15.0,12.0,0.0,69.5,0.0,6.5,4.8,29.87,1.5,29.2,519.0,1824.0,80.0,87.5,72.0,73.0,2012,9,3
7.55,13.5,10.0,0.0,68.5,0.0,7.5,2.6,29.85,1.5,29.175,520.0,1822.0,78.5,89.5,67.0,72.0,2012,9,4
6.75,10.5,8.0,0.0,64.0,0.0,23.0,3.6,29.795,1.5,29.135,521.0,1821.0,75.5,86.0,64.5,68.0,2012,9,5
6.1,12.5,10.0,0.0,61.0,0.0,18.5,2.5,29.88,1.5,29.21,522.0,1819.0,77.5,86.0,69.0,67.0,2012,9,6
9.2,4.5,2.0,0.0,59.5,0.0,34.0,4.15,29.81,1.5,29.135,523.0,1817.0,69.5,78.0,60.0,63.5,2012,9,7
11.1,0.0,-2.0,0.0,49.5,0.5,30.5,8.85,29.855,1.5,29.17,524.0,1815.0,64.5,73.0,55.0,56.0,2012,9,8
9.45,0.0,-2.0,0.0,51.0,1.0,35.0,8.4,30.03,1.5,29.375,525.0,1814.0,64.0,72.0,55.5,56.5,2012,9,9
5.7,0.5,-2.0,0.0,48.5,0.5,18.0,5.25,30.135,1.5,29.455,526.0,1812.0,65.0,76.0,53.0,56.0,2012,9,10
10.9,5.0,3.0,0.0,52.0,0.0,20.0,10.5,30.095,1.5,29.41,527.0,1810.0,70.0,83.5,55.5,60.0,2012,9,11
9.95,10.0,10.0,0.0,55.0,0.0,21.0,9.65,30.11,1.5,29.435,528.0,1809.0,75.0,86.5,63.0,62.5,2012,9,12
9.95,0.0,-2.0,0.0,54.0,1.5,35.5,8.25,30.24,1.5,29.565,529.0,1807.0,63.5,71.5,55.0,58.0,2012,9,13
6.75,0.0,0.0,0.0,45.5,0.5,29.5,5.35,30.29,1.5,29.6,530.0,1805.0,64.5,75.5,52.5,54.5,2012,9,14
3.75,1.0,1.0,0.0,45.0,0.0,16.0,1.8,30.21,1.5,29.505,531.0,1803.0,66.0,79.0,52.5,55.0,2012,9,15
5.25,1.0,-1.0,0.0,46.5,1.0,21.5,4.8,30.04,1.5,29.335,532.0,1760.0,65.0,77.5,52.5,55.5,2012,9,16
9.0,3.0,3.0,0.0,55.5,0.0,25.5,4.9,29.84,1.5,29.135,533.0,1758.0,68.0,78.5,57.0,59.5,2012,9,17
11.9,0.0,-9.0,0.0,38.0,9.0,32.5,11.5,29.92,1.5,29.245,535.0,1756.0,56.0,63.5,48.5,47.0,2012,9,18
15.15,0.0,-6.0,0.0,39.5,6.0,20.0,14.95,29.935,1.5,29.23,536.0,1755.0,59.0,73.5,44.0,50.0,2012,9,19
8.95,0.0,0.0,0.0,38.5,2.0,27.5,8.2,29.89,1.5,29.2,537.0,1753.0,63.0,72.0,53.5,50.5,2012,9,20
6.6,0.0,-8.0,0.0,45.5,9.5,29.5,1.75,29.865,1.5,29.165,538.0,1751.0,55.5,60.5,50.0,50.5,2012,9,21
11.0,0.0,-10.0,0.0,40.0,12.0,29.0,10.15,29.995,1.5,29.325,539.0,1749.0,53.0,59.5,45.5,46.0,2012,9,22
6.4,0.0,-10.0,0.0,35.0,13.0,29.0,5.3,30.215,1.5,29.52,540.0,1748.0,52.0,61.5,41.5,43.5,2012,9,23
11.35,0.0,-7.0,0.0,33.5,9.5,22.5,11.1,30.055,1.5,29.32,541.0,1746.0,55.5,70.5,39.5,46.0,2012,9,24
8.5,0.5,2.0,0.0,51.5,1.0,20.5,8.1,29.865,1.5,29.165,542.0,1744.0,64.5,77.0,51.5,57.0,2012,9,25
9.95,0.0,1.0,0.0,50.0,3.0,2.5,9.4,30.025,1.5,29.365,543.0,1742.0,62.0,68.5,55.0,55.0,2012,9,26
8.4,0.0,-4.0,0.0,46.0,7.5,35.5,7.8,30.155,1.5,29.465,544.0,1741.0,57.5,66.5,47.5,51.5,2012,9,27
8.6,0.0,0.0,0.0,48.0,5.5,18.5,7.3,30.13,1.5,29.435,545.0,1739.0,59.5,67.0,51.0,52.5,2012,9,28
5.7,0.0,5.0,0.0,46.0,1.0,35.0,2.15,30.03,1.5,29.325,546.0,1737.0,64.0,79.0,48.5,53.0,2012,9,29
8.5,0.0,-1.0,0.0,46.0,6.0,3.0,7.15,29.96,1.5,29.255,547.0,1735.0,59.0,66.5,51.0,51.5,2012,9,30
4.85,0.0,-1.0,0.0,45.5,7.5,5.0,4.05,29.87,1.5,29.165,548.0,1734.0,57.5,66.0,48.5,52.0,2012,10,1
10.8,0.0,3.0,0.0,49.5,2.5,3.0,10.45,29.855,1.5,29.175,549.0,1732.0,62.5,69.0,56.0,55.5,2012,10,2
5.9,0.0,4.0,0.0,58.0,2.0,21.0,3.5,29.94,1.5,29.265,550.0,1730.0,63.0,66.0,60.0,60.0,2012,10,3
12.45,0.5,6.0,0.0,51.5,1.0,23.5,10.85,30.025,1.5,29.35,552.0,1729.0,64.5,79.0,49.5,56.0,2012,10,4
9.75,0.0,-12.0,0.0,31.0,19.0,27.5,9.1,30.1,1.5,29.395,553.0,1727.0,46.0,50.5,40.5,40.0,2012,10,5
9.2,0.0,-14.0,0.0,27.5,22.5,29.5,8.85,30.14,1.5,29.445,554.0,1725.0,42.5,50.0,34.5,37.0,2012,10,6
7.25,0.0,-12.0,0.0,24.0,20.5,28.0,5.7,30.155,1.5,29.45,555.0,1724.0,44.5,51.0,37.0,36.0,2012,10,7
12.4,0.0,-10.0,0.0,28.0,18.0,20.5,12.35,30.085,1.5,29.365,556.0,1722.0,47.0,60.0,34.0,40.0,2012,10,8
15.5,0.0,-1.0,0.0,37.0,10.5,21.5,12.45,29.91,1.5,29.19,557.0,1720.0,54.5,66.0,42.5,45.0,2012,10,9
11.95,0.0,-12.0,0.0,30.5,21.0,28.0,11.0,30.09,1.5,29.4,558.0,1719.0,44.0,51.5,36.5,38.5,2012,10,10
13.85,0.0,-3.0,0.0,34.0,13.0,22.5,8.35,30.12,1.5,29.435,559.0,1717.0,52.0,67.0,37.0,44.0,2012,10,11
10.15,0.0,-9.0,0.0,31.0,19.0,6.0,6.05,30.355,1.5,29.645,600.0,1715.0,46.0,53.0,39.0,40.0,2012,10,12
11.9,0.0,3.0,0.0,51.0,8.0,19.5,11.2,29.96,1.5,29.22,602.0,1714.0,57.0,67.5,45.5,54.0,2012,10,13
15.45,0.0,7.0,0.0,54.5,4.5,23.5,11.1,29.625,1.5,28.93,603.0,1712.0,60.5,71.5,48.5,57.0,2012,10,14
